movieId,title,tagline,overview,keywords,genres,release_date,budget
83177,Yogi Bear,Life's a Pic-A-Nic,"Jellystone Park has been losing business, so greedy Mayor Brown decides to shut it down and sell the land. That means families will no longer be able to experience the natural beauty of the outdoors -- and, even worse, Yogi and Boo Boo will be tossed out of the only home they've ever known. Faced with his biggest challenge ever, Yogi must prove that he really is ""smarter than the average bear"" as he and Boo Boo join forces with their old nemesis Ranger Smith to find a way to save Jellystone Park from closing forever.","[{""id"": 2406, ""name"": ""picnic""}, {""id"": 6878, ""name"": ""sandwich""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 221037, ""name"": ""yogi""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}]",2010-12-11,80000000
83270,Made in Dagenham,"In the fight for equal rights, an ordinary woman achieves something extraordinary.","A dramatization of the 1968 strike at the Ford Dagenham car plant, where female workers walked out in protest against sexual discrimination.","[{""id"": 173959, ""name"": ""machinist""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 186781, ""name"": ""equal pay""}, {""id"": 186782, ""name"": ""discrimination""}, {""id"": 186783, ""name"": ""government minister""}, {""id"": 186784, ""name"": ""sewing machine""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2010-09-11,7200000
84189,I Spit on Your Grave,It's Date Night,"A remake of the 1979 controversial cult classic, I Spit on Your Grave retells the horrific tale of writer Jennifer Hills who takes a retreat from the city to a charming cabin in the woods to start on her next book. But Jennifer's presence in the small town attracts the attention of a few morally deprived locals led by Johnny, the town's service station owner, his two co-workers, Andy and Stanley, who along with their socially and mentally challenged friend Matthew, set out one night to teach this city girl a lesson.","[{""id"": 570, ""name"": ""rape""}, {""id"": 6930, ""name"": ""fondling""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 14829, ""name"": ""strangulation""}, {""id"": 157392, ""name"": ""female writer""}, {""id"": 157398, ""name"": ""garden shears""}, {""id"": 184352, ""name"": ""rape and revenge""}]","[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}]",2010-06-17,2000000
84374,No Strings Attached,Friendship has its benefits.,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?","[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 1760, ""name"": ""casual meeting""}, {""id"": 9139, ""name"": ""student of medicine""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9988, ""name"": ""valentine""}, {""id"": 10556, ""name"": ""male female relationship""}, {""id"": 10827, ""name"": ""open relationship""}, {""id"": 11316, ""name"": ""sexual humor""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 172454, ""name"": ""casual sex""}, {""id"": 178329, ""name"": ""best friends in love""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 219779, ""name"": ""fling""}, {""id"": 226774, ""name"": ""father son conflict""}, {""id"": 231225, ""name"": ""friends with benefit""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2011-01-21,25000000
84615,Cedar Rapids,Today is the first day... of the rest of his weekend.,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.,"[{""id"": 612, ""name"": ""hotel""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 2864, ""name"": ""one-night stand""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 8181, ""name"": ""swimming pool""}, {""id"": 15111, ""name"": ""drinking""}, {""id"": 15112, ""name"": ""naive""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""id"": 35, ""name"": ""Comedy""}]",2011-02-11,0
84772,Paul,Who's up for a close encounter?,"For the past 60 years, a space-traveling smart-ass named Paul has been locked up in a top-secret military base, advising world leaders about his kind. But when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, Paul escapes on the first RV that passes by his compound in Area 51. Fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run.","[{""id"": 1768, ""name"": ""san diego""}, {""id"": 177163, ""name"": ""area 51""}, {""id"": 177178, ""name"": ""alien space craft""}, {""id"": 177180, ""name"": ""hit with a chair""}, {""id"": 177181, ""name"": ""shot in the knee""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 208289, ""name"": ""1980s""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",2011-02-14,40000000
84942,Drive Angry,One hell of a ride.,"Milton is a hardened felon who has broken out of Hell, intent on finding the vicious cult who brutally murdered his daughter and kidnapped her baby. He joins forces with Piper, a sexy, tough-as-nails waitress with a 69 Charger, who's also seeking redemption of her own. Caught in a deadly race against time, Milton has three days to avoid capture, avenge his daughter's death, and save her baby before she's mercilessly sacrificed by the cult.","[{""id"": 4479, ""name"": ""bone""}, {""id"": 41019, ""name"": ""car explosion""}, {""id"": 159631, ""name"": ""premarital sex""}, {""id"": 163055, ""name"": ""satanic cult""}, {""id"": 172345, ""name"": ""driver's license""}, {""id"": 172353, ""name"": ""finger gun""}, {""id"": 172354, ""name"": ""backhand slap""}, {""id"": 172357, ""name"": ""car jump""}, {""id"": 172364, ""name"": ""man punching a woman""}, {""id"": 172365, ""name"": ""magic trick""}]","[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",2011-02-24,50000000
84944,Rango,Heroes come in all different colors.,"When Rango, a lost family pet, accidentally winds up in the gritty, gun-slinging town of Dirt, the less-than-courageous lizard suddenly finds he stands out. Welcomed as the last hope the town has been waiting for, new Sheriff Rango is forced to play his new role to the hilt.","[{""id"": 798, ""name"": ""sheriff""}, {""id"": 1197, ""name"": ""nevada""}, {""id"": 2551, ""name"": ""pet""}, {""id"": 12764, ""name"": ""rango""}, {""id"": 14569, ""name"": ""chameleon""}, {""id"": 14570, ""name"": ""las vegas""}, {""id"": 14571, ""name"": ""cactus""}, {""id"": 14585, ""name"": ""terrarium""}, {""id"": 14586, ""name"": ""construction site""}, {""id"": 14587, ""name"": ""armadillo""}, {""id"": 14588, ""name"": ""disillusionment""}]","[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 37, ""name"": ""Western""}, {""id"": 12, ""name"": ""Adventure""}]",2011-03-02,135000000
84950,Take Me Home Tonight,Best. Night. Ever.,"Recent MIT grad Matt Franklin (Topher Grace) should be well on his way to a successful career at a Fortune 500 company, but instead, he rebels against maturity by taking a job at a video store. Matt rethinks his position when his unrequited high-school crush, Tori (Teresa Palmer), walks in and invites him to an end-of-summer party. With the help of his twin sister (Anna Faris) and his best friend (Dan Fogler), Matt hatches a plan to change the course of his life.","[{""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 3752, ""name"": ""night""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 8438, ""name"": ""job""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 12392, ""name"": ""best friend""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2011-03-04,19000000
85022,Hall Pass,"One Week, No Rules","When best buds Rick and Fred begin to show signs of restlessness at home, their wives take a bold approach to revitalize their marriages: they grant the guys a ""hall pass"", one week of freedom to do whatever they want. At first, it seems like a dream come true, but they quickly discover that their expectations of the single life - and themselves - are completely and hilariously out of sync with reality.","[{""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 5779, ""name"": ""daydream""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 9713, ""name"": ""friends""}]","[{""id"": 35, ""name"": ""Comedy""}]",2011-02-25,36000000
85056,I Am Number Four,Three like him have already been killed…he is Number Four.,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.","[{""id"": 1308, ""name"": ""secret identity""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 18068, ""name"": ""teenage boy""}, {""id"": 188178, ""name"": ""teenage hero""}, {""id"": 211359, ""name"": ""alien teenager""}, {""id"": 212760, ""name"": ""interspecies romance""}, {""id"": 223438, ""name"": ""based on young adult novel""}, {""id"": 234694, ""name"": ""superpowers""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",2011-02-18,50000000
85131,Battle: Los Angeles,It's not war. It's survival.,"The Earth is attacked by unknown forces. As people everywhere watch the world's great cities fall, Los Angeles becomes the last stand for mankind in a battle no one expected. It's up to a Marine staff sergeant and his new platoon to draw a line in the sand as they take on an enemy unlike any they've ever encountered before.","[{""id"": 83, ""name"": ""saving the world""}, {""id"": 1701, ""name"": ""hero""}, {""id"": 4405, ""name"": ""marine corps""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 4948, ""name"": ""retirement""}, {""id"": 5385, ""name"": ""survivor""}, {""id"": 5404, ""name"": ""meteor""}, {""id"": 6968, ""name"": ""space invasion""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10141, ""name"": ""battlefield""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 11400, ""name"": ""sergeant""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 15017, ""name"": ""danger""}, {""id"": 187710, ""name"": ""escapade""}, {""id"": 188114, ""name"": ""u.s. marine""}, {""id"": 193552, ""name"": ""heroic mission""}, {""id"": 193907, ""name"": ""evil alien""}, {""id"": 206705, ""name"": ""chaos and mayham""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",2011-03-08,70000000
85261,Mars Needs Moms,Mom needs a little space.,"When Martians suddenly abduct his mom, mischievous Milo rushes to the rescue and discovers why all moms are so special.","[{""id"": 5202, ""name"": ""boy""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10539, ""name"": ""martian""}, {""id"": 12553, ""name"": ""alien abduction""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 15101, ""name"": ""based on children's book""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",2011-03-09,150000000
85367,Just Go with It,Sometimes a guy's best wingman... is a wingwoman,"A plastic surgeon, romancing a much younger schoolteacher, enlists his loyal assistant to pretend to be his soon to be ex-wife, in order to cover up a careless lie. When more lies backfire, the assistant's kids become involved, and everyone heads off for a weekend in Hawaii that will change all their lives.","[{""id"": 966, ""name"": ""beach""}, {""id"": 1907, ""name"": ""fictitious marriage""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 4585, ""name"": ""plastic surgery""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9767, ""name"": ""beautiful woman""}, {""id"": 9963, ""name"": ""kids and family""}]","[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",2011-02-10,80000000
85397,Red Riding Hood,Who's afraid?,"Valerie is in love with a brooding outsider, Peter, but her parents have arranged for her to marry another man – who is wealthy. Unwilling to lose each other, Valerie and Peter plan to run away together when they learn that Valerie's older sister has been killed by a werewolf that prowls the dark forest surrounding their village. Hungry for revenge, the people call on famed werewolf hunter, Father Solomon, to help them kill the wolf. But Solomon's arrival brings unintended consequences as he warns that the wolf, who takes human form by day, could be any one of them.","[{""id"": 1442, ""name"": ""winter""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 3205, ""name"": ""fairy tale""}, {""id"": 10700, ""name"": ""hood""}, {""id"": 12564, ""name"": ""werewolf""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 192993, ""name"": ""red riding hood""}]","[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",2011-03-11,42000000
